"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"V333","Primary anterior excision of lumbar intervertebral disc and interbody fusion of joint of lumbar spine","V33.3","","HES-OPCSv4.9"
"V334","Primary anterior excision of lumbar intervertebral disc NEC","V33.4","","HES-OPCSv4.9"
"V335","Primary anterior excision of lumbar intervertebral disc and posterior graft fusion of joint of lumbar spine","V33.5","","HES-OPCSv4.9"
"V336","Primary anterior excision of lumbar intervertebral disc and posterior instrumentation of lumbar spine","V33.6","","HES-OPCSv4.9"
"V337","Primary microdiscectomy of lumbar intervertebral disc","V33.7","","HES-OPCSv4.9"
"V338","Other specified primary excision of lumbar intervertebral disc","V33.8","","HES-OPCSv4.9"
"V339","Unspecified primary excision of lumbar intervertebral disc","V33.9","","HES-OPCSv4.9"
"V34","Revisional excision of lumbar intervertebral disc","V34","","HES-OPCSv4.9"
"V341","Revisional laminectomy excision of lumbar intervertebral disc","V34.1","","HES-OPCSv4.9"
"V342","Revisional fenestration excision of lumbar intervertebral disc","V34.2","","HES-OPCSv4.9"
"V343","Revisional anterior excision of lumbar intervertebral disc and interbody fusion of joint of lumbar spine","V34.3","","HES-OPCSv4.9"
"V344","Revisional anterior excision of lumbar intervertebral disc NEC","V34.4","","HES-OPCSv4.9"
"V345","Revisional anterior excision of lumbar intervertebral disc and posterior graft fusion of joint of lumbar spine","V34.5","","HES-OPCSv4.9"
"V346","Revisional anterior excision of lumbar intervertebral disc and posterior instrumentation of lumbar spine","V34.6","","HES-OPCSv4.9"
"V347","Revisional microdiscectomy of lumbar intervertebral disc","V34.7","","HES-OPCSv4.9"
"V348","Other specified revisional excision of lumbar intervertebral disc","V34.8","","HES-OPCSv4.9"
"V349","Unspecified revisional excision of lumbar intervertebral disc","V34.9","","HES-OPCSv4.9"
"V35","Excision of unspecified intervertebral disc","V35","","HES-OPCSv4.9"
"V351","Primary excision of intervertebral disc NEC","V35.1","","HES-OPCSv4.9"
"V352","Revisional excision of intervertebral disc NEC","V35.2","","HES-OPCSv4.9"
"V358","Other specified excision of unspecified intervertebral disc","V35.8","","HES-OPCSv4.9"
"V359","Unspecified excision of unspecified intervertebral disc","V35.9","","HES-OPCSv4.9"
"V36","Prosthetic replacement of intervertebral disc","V36","","HES-OPCSv4.9"
"V361","Prosthetic replacement of cervical intervertebral disc","V36.1","","HES-OPCSv4.9"
"V362","Prosthetic replacement of thoracic intervertebral disc","V36.2","","HES-OPCSv4.9"
"V363","Prosthetic replacement of lumbar intervertebral disc","V36.3","","HES-OPCSv4.9"
"V368","Other specified prosthetic replacement of intervertebral disc","V36.8","","HES-OPCSv4.9"
"V369","Unspecified prosthetic replacement of intervertebral disc","V36.9","","HES-OPCSv4.9"
"V44","Decompression of fracture of spine","V44","","HES-OPCSv4.9"
"V441","Complex decompression of fracture of spine","V44.1","","HES-OPCSv4.9"
"V442","Anterior decompression of fracture of spine","V44.2","","HES-OPCSv4.9"
"V443","Posterior decompression of fracture of spine NEC","V44.3","","HES-OPCSv4.9"
"V444","Vertebroplasty of fracture of spine","V44.4","","HES-OPCSv4.9"
"V445","Balloon kyphoplasty of fracture of spine","V44.5","","HES-OPCSv4.9"
"V448","Other specified decompression of fracture of spine","V44.8","","HES-OPCSv4.9"
"V449","Unspecified decompression of fracture of spine","V44.9","","HES-OPCSv4.9"
"V51","Other primary excision of lumbar intervertebral disc","V51","","HES-OPCSv4.9"
"V511","Primary direct lateral excision of lumbar intervertebral disc and interbody fusion of joint of lumbar spine","V51.1","","HES-OPCSv4.9"
"V518","Other specified other primary excision of lumbar intervertebral disc","V51.8","","HES-OPCSv4.9"
"V519","Unspecified other primary excision of lumbar intervertebral disc","V51.9","","HES-OPCSv4.9"
"V524","Biopsy of lesion of intervertebral disc NEC","V52.4","","HES-OPCSv4.9"
"V58","Primary automated percutaneous mechanical excision of intervertebral disc","V58","","HES-OPCSv4.9"
"V581","Primary automated percutaneous mechanical excision of cervical intervertebral disc","V58.1","","HES-OPCSv4.9"
"V582","Primary automated percutaneous mechanical excision of thoracic intervertebral disc","V58.2","","HES-OPCSv4.9"
"V583","Primary automated percutaneous mechanical excision of lumbar intervertebral disc","V58.3","","HES-OPCSv4.9"
"V588","Other specified primary automated percutaneous mechanical excision of intervertebral disc","V58.8","","HES-OPCSv4.9"
"V589","Unspecified primary automated percutaneous mechanical excision of intervertebral disc","V58.9","","HES-OPCSv4.9"
"V59","Revisional automated percutaneous mechanical excision of intervertebral disc","V59","","HES-OPCSv4.9"
"V591","Revisional automated percutaneous mechanical excision of cervical intervertebral disc","V59.1","","HES-OPCSv4.9"
"V592","Revisional automated percutaneous mechanical excision of thoracic intervertebral disc","V59.2","","HES-OPCSv4.9"
"V593","Revisional automated percutaneous mechanical excision of lumbar intervertebral disc","V59.3","","HES-OPCSv4.9"
"V598","Other specified revisional automated percutaneous mechanical excision of intervertebral disc","V59.8","","HES-OPCSv4.9"
"V599","Unspecified revisional automated percutaneous mechanical excision of intervertebral disc","V59.9","","HES-OPCSv4.9"
"V60","Primary percutaneous decompression using coblation to intervertebral disc","V60","","HES-OPCSv4.9"
"V601","Primary percutaneous decompression using coblation to cervical intervertebral disc","V60.1","","HES-OPCSv4.9"
"V602","Primary percutaneous decompression using coblation to thoracic intervertebral disc","V60.2","","HES-OPCSv4.9"
"V603","Primary percutaneous decompression using coblation to lumbar intervertebral disc","V60.3","","HES-OPCSv4.9"
"V608","Other specified primary percutaneous decompression using coblation to intervertebral disc","V60.8","","HES-OPCSv4.9"
"V609","Unspecified primary percutaneous decompression using coblation to intervertebral disc","V60.9","","HES-OPCSv4.9"
"V61","Revisional percutaneous decompression using coblation to intervertebral disc","V61","","HES-OPCSv4.9"
"V611","Revisional percutaneous decompression using coblation to cervical intervertebral disc","V61.1","","HES-OPCSv4.9"
"V612","Revisional percutaneous decompression using coblation to thoracic intervertebral disc","V61.2","","HES-OPCSv4.9"
"V613","Revisional percutaneous decompression using coblation to lumbar intervertebral disc","V61.3","","HES-OPCSv4.9"
"V618","Other specified revisional percutaneous decompression using coblation to intervertebral disc","V61.8","","HES-OPCSv4.9"
"V619","Unspecified revisional percutaneous decompression using coblation to intervertebral disc","V61.9","","HES-OPCSv4.9"
"V62","Primary percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V62","","HES-OPCSv4.9"
"V621","Primary percutaneous intradiscal radiofrequency thermocoagulation to cervical intervertebral disc","V62.1","","HES-OPCSv4.9"
"V622","Primary percutaneous intradiscal radiofrequency thermocoagulation to thoracic intervertebral disc","V62.2","","HES-OPCSv4.9"
"V623","Primary percutaneous intradiscal radiofrequency thermocoagulation to lumbar intervertebral disc","V62.3","","HES-OPCSv4.9"
"V628","Other specified primary percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V62.8","","HES-OPCSv4.9"
"V629","Unspecified primary percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V62.9","","HES-OPCSv4.9"
"V63","Revisional percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V63","","HES-OPCSv4.9"
"V631","Revisional percutaneous intradiscal radiofrequency thermocoagulation to cervical intervertebral disc","V63.1","","HES-OPCSv4.9"
"V632","Revisional percutaneous intradiscal radiofrequency thermocoagulation to thoracic intervertebral disc","V63.2","","HES-OPCSv4.9"
"V633","Revisional percutaneous intradiscal radiofrequency thermocoagulation to lumbar intervertebral disc","V63.3","","HES-OPCSv4.9"
"V638","Other specified revisional percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V63.8","","HES-OPCSv4.9"
"V639","Unspecified revisional percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc","V63.9","","HES-OPCSv4.9"
"V672","Primary hemilaminectomy decompression of lumbar spine","V67.2","","HES-OPCSv4.9"
"V682","Revisional hemilaminectomy decompression of lumbar spine","V68.2","","HES-OPCSv4.9"
"V691","Primary posterior laminectomy decompression of cervical spine","V69.1","","HES-OPCSv4.9"
"V701","Revisional posterior laminectomy decompression of cervical spine","V70.1","","HES-OPCSv4.9"
"Y481","Laminectomy approach to cervical spine","Y48.1","","HES-OPCSv4.9"
"Y482","Laminectomy approach to thoracic spine","Y48.2","","HES-OPCSv4.9"
"Y483","Laminectomy approach to lumbar spine","Y48.3","","HES-OPCSv4.9"
