"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"M4391","Deforming dorsopathy, unspecified","M43.91","","ICD10"
"M4392","Deforming dorsopathy, unspecified","M43.92","","ICD10"
"M4393","Deforming dorsopathy, unspecified","M43.93","","ICD10"
"M4394","Deforming dorsopathy, unspecified","M43.94","","ICD10"
"M4395","Deforming dorsopathy, unspecified","M43.95","","ICD10"
"M4396","Deforming dorsopathy, unspecified","M43.96","","ICD10"
"M4397","Deforming dorsopathy, unspecified","M43.97","","ICD10"
"M4398","Deforming dorsopathy, unspecified","M43.98","","ICD10"
"M4399","Deforming dorsopathy, unspecified","M43.99","","ICD10"
"M47","Spondylosis","M47","","ICD10"
"M471","Other spondylosis with myelopathy","M47.1","","ICD10"
"M4710","Other spondylosis with myelopathy","M47.10","","ICD10"
"M4711","Other spondylosis with myelopathy","M47.11","","ICD10"
"M4712","Other spondylosis with myelopathy","M47.12","","ICD10"
"M4713","Other spondylosis with myelopathy","M47.13","","ICD10"
"M4714","Other spondylosis with myelopathy","M47.14","","ICD10"
"M4715","Other spondylosis with myelopathy","M47.15","","ICD10"
"M4716","Other spondylosis with myelopathy","M47.16","","ICD10"
"M4717","Other spondylosis with myelopathy","M47.17","","ICD10"
"M4718","Other spondylosis with myelopathy","M47.18","","ICD10"
"M4719","Other spondylosis with myelopathy","M47.19","","ICD10"
"M472","Other spondylosis with radiculopathy","M47.2","","ICD10"
"M4720","Other spondylosis with radiculopathy","M47.20","","ICD10"
"M4721","Other spondylosis with radiculopathy","M47.21","","ICD10"
"M4722","Other spondylosis with radiculopathy","M47.22","","ICD10"
"M4723","Other spondylosis with radiculopathy","M47.23","","ICD10"
"M4724","Other spondylosis with radiculopathy","M47.24","","ICD10"
"M4725","Other spondylosis with radiculopathy","M47.25","","ICD10"
"M4726","Other spondylosis with radiculopathy","M47.26","","ICD10"
"M4727","Other spondylosis with radiculopathy","M47.27","","ICD10"
"M4728","Other spondylosis with radiculopathy","M47.28","","ICD10"
"M4729","Other spondylosis with radiculopathy","M47.29","","ICD10"
"M478","Other spondylosis","M47.8","","ICD10"
"M4780","Other spondylosis","M47.80","","ICD10"
"M4781","Other spondylosis","M47.81","","ICD10"
"M4782","Other spondylosis","M47.82","","ICD10"
"M4783","Other spondylosis","M47.83","","ICD10"
"M4784","Other spondylosis","M47.84","","ICD10"
"M4785","Other spondylosis","M47.85","","ICD10"
"M4786","Other spondylosis","M47.86","","ICD10"
"M4787","Other spondylosis","M47.87","","ICD10"
"M4788","Other spondylosis","M47.88","","ICD10"
"M4789","Other spondylosis","M47.89","","ICD10"
"M479","Spondylosis, unspecified","M47.9","","ICD10"
"M4790","Spondylosis, unspecified","M47.90","","ICD10"
"M4791","Spondylosis, unspecified","M47.91","","ICD10"
"M4792","Spondylosis, unspecified","M47.92","","ICD10"
"M4793","Spondylosis, unspecified","M47.93","","ICD10"
"M4794","Spondylosis, unspecified","M47.94","","ICD10"
"M4795","Spondylosis, unspecified","M47.95","","ICD10"
"M4796","Spondylosis, unspecified","M47.96","","ICD10"
"M4797","Spondylosis, unspecified","M47.97","","ICD10"
"M4798","Spondylosis, unspecified","M47.98","","ICD10"
"M4799","Spondylosis, unspecified","M47.99","","ICD10"
"M480","Spinal stenosis","M48.0","","ICD10"
"M4800","Spinal stenosis","M48.00","","ICD10"
"M4801","Spinal stenosis","M48.01","","ICD10"
"M4802","Spinal stenosis","M48.02","","ICD10"
"M4803","Spinal stenosis","M48.03","","ICD10"
"M4804","Spinal stenosis","M48.04","","ICD10"
"M4805","Spinal stenosis","M48.05","","ICD10"
"M4806","Spinal stenosis","M48.06","","ICD10"
"M4807","Spinal stenosis","M48.07","","ICD10"
"M4808","Spinal stenosis","M48.08","","ICD10"
"M4809","Spinal stenosis","M48.09","","ICD10"
"M484","Fatigue fracture of vertebra","M48.4","","ICD10"
"M4840","Fatigue fracture of vertebra","M48.40","","ICD10"
"M4841","Fatigue fracture of vertebra","M48.41","","ICD10"
"M4842","Fatigue fracture of vertebra","M48.42","","ICD10"
"M4843","Fatigue fracture of vertebra","M48.43","","ICD10"
"M4844","Fatigue fracture of vertebra","M48.44","","ICD10"
"M4845","Fatigue fracture of vertebra","M48.45","","ICD10"
"M4846","Fatigue fracture of vertebra","M48.46","","ICD10"
"M4847","Fatigue fracture of vertebra","M48.47","","ICD10"
"M4848","Fatigue fracture of vertebra","M48.48","","ICD10"
"M4849","Fatigue fracture of vertebra","M48.49","","ICD10"
"M50","Cervical disc disorders","M50","","ICD10"
"M500","Cervical disc disorder with myelopathy","M50.0","","ICD10"
"M501","Cervical disc disorder with radiculopathy","M50.1","","ICD10"
"M502","Other cervical disc displacement","M50.2","","ICD10"
"M503","Other cervical disc degeneration","M50.3","","ICD10"
"M508","Other cervical disc disorders","M50.8","","ICD10"
"M509","Cervical disc disorder, unspecified","M50.9","","ICD10"
"M51","Other intervertebral disc disorders","M51","","ICD10"
"M510","Lumbar and other intervertebral disc disorders with myelopathy","M51.0","","ICD10"
"M511","Lumbar and other intervertebral disc disorders with radiculopathy","M51.1","","ICD10"
"M512","Other specified intervertebral disc displacement","M51.2","","ICD10"
"M513","Other specified intervertebral disc degeneration","M51.3","","ICD10"
"M514","Schmorl nodes","M51.4","","ICD10"
"M518","Other specified intervertebral disc disorders","M51.8","","ICD10"
"M519","Intervertebral disc disorder, unspecified","M51.9","","ICD10"
"M53","Other dorsopathies, not elsewhere classified","M53","","ICD10"
"M533","Sacrococcygeal disorders, not elsewhere classified","M53.3","","ICD10"
"M538","Other specified dorsopathies","M53.8","","ICD10"
"M5380","Other specified dorsopathies","M53.80","","ICD10"
"M5381","Other specified dorsopathies","M53.81","","ICD10"
"M5382","Other specified dorsopathies","M53.82","","ICD10"
"M5383","Other specified dorsopathies","M53.83","","ICD10"
"M5384","Other specified dorsopathies","M53.84","","ICD10"
"M5385","Other specified dorsopathies","M53.85","","ICD10"
"M5386","Other specified dorsopathies","M53.86","","ICD10"
"M5387","Other specified dorsopathies","M53.87","","ICD10"
"M5388","Other specified dorsopathies","M53.88","","ICD10"
"M5389","Other specified dorsopathies","M53.89","","ICD10"
"M539","Dorsopathy, unspecified","M53.9","","ICD10"
"M5390","Dorsopathy, unspecified","M53.90","","ICD10"
"M5391","Dorsopathy, unspecified","M53.91","","ICD10"
"M5392","Dorsopathy, unspecified","M53.92","","ICD10"
"M5393","Dorsopathy, unspecified","M53.93","","ICD10"
"M5394","Dorsopathy, unspecified","M53.94","","ICD10"
"M5395","Dorsopathy, unspecified","M53.95","","ICD10"
"M5396","Dorsopathy, unspecified","M53.96","","ICD10"
"M5397","Dorsopathy, unspecified","M53.97","","ICD10"
"M5398","Dorsopathy, unspecified","M53.98","","ICD10"
"M5399","Dorsopathy, unspecified","M53.99","","ICD10"
"M541","Radiculopathy","M54.1","","ICD10"
"M5410","Radiculopathy","M54.10","","ICD10"
"M5411","Radiculopathy","M54.11","","ICD10"
"M5412","Radiculopathy","M54.12","","ICD10"
"M5413","Radiculopathy","M54.13","","ICD10"
"M5414","Radiculopathy","M54.14","","ICD10"
"M5415","Radiculopathy","M54.15","","ICD10"
"M5416","Radiculopathy","M54.16","","ICD10"
"M5417","Radiculopathy","M54.17","","ICD10"
"M5418","Radiculopathy","M54.18","","ICD10"
"M5419","Radiculopathy","M54.19","","ICD10"
"Q762","Congenital spondylolisthesis","Q76.2","","ICD10"
